label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churn,km_per_drive,minutes_per_drive,drives_per_session,activity_rate,driving_rate,total_fav_navigations
retained,124,100,129.9831255,1098,0,0,2581.847275,900.1131598,6,3,iPhone,0,25.81847275,9.001131597999999,0.8064516129032258,0.00546448087431694,0.00273224043715847,0
churned,59,47,87.27901786,416,0,114,6908.623795,3981.281104,5,5,Android,1,146.99199563829788,84.70810859574469,0.7966101694915254,0.01201923076923077,0.01201923076923077,114
retained,42,34,342.2187534,1874,0,19,3970.043254,2529.161081,25,23,iPhone,0,116.76597805882353,74.38709061764706,0.8095238095238095,0.013340448239060833,0.012273212379935965,19
retained,28,23,58.32013956,1031,28,0,5979.516624,858.7829744,14,14,iPhone,0,259.9789836521739,37.33839019130435,0.8214285714285714,0.013579049466537343,0.013579049466537343,28
retained,18,18,257.830209,301,68,0,6502.622187,1326.119317,16,16,Android,0,361.25678816666664,73.67329538888889,1.0,0.053156146179401995,0.053156146179401995,68
retained,2,2,5.67911759,288,42,49,1965.481496,1238.66002,21,15,iPhone,0,982.740748,619.33001,1.0,0.07291666666666667,0.052083333333333336,91
churned,12,10,135.8234187,1102,43,13,14072.92382,8161.671424,7,3,iPhone,1,1407.292382,816.1671424,0.8333333333333334,0.006352087114337568,0.0027223230490018148,56
retained,37,30,52.38015149,3108,0,22,3762.261136,1448.812926,12,10,Android,0,125.40870453333334,48.293764200000005,0.8108108108108109,0.003861003861003861,0.0032175032175032173,22
retained,13,13,24.31022974,2496,19,0,741.6343144,486.5184312,12,12,Android,0,57.048793415384615,37.42449470769231,1.0,0.004807692307692308,0.004807692307692308,19
retained,86,86,206.1801319,3075,252,17,3009.713276,2179.793169,19,14,iPhone,0,34.996666,25.346432197674417,1.0,0.006178861788617886,0.0045528455284552845,269
retained,86,70,480.6489348,2916,191,0,5038.972659,1743.026768,0,0,Android,0,71.9853237,24.900382399999998,0.813953488372093,0.0,0.0,191
retained,5,5,116.64468,2999,286,0,6605.262454,5326.319873,2,2,iPhone,0,1321.0524908,1065.2639746,1.0,0.0006668889629876625,0.0006668889629876625,286
retained,39,33,85.37642396,2104,0,11,6251.005102,3876.93265,28,26,iPhone,0,189.42439703030303,117.48280757575758,0.8461538461538461,0.013307984790874524,0.012357414448669201,11
churned,42,34,90.09654048,857,0,0,3699.797582,2275.088142,16,10,Android,1,108.81757594117647,66.91435711764706,0.8095238095238095,0.01866977829638273,0.011668611435239206,0
retained,129,104,131.5456787,1755,119,5,9598.928619,2376.764554,29,21,Android,0,92.2973905673077,22.853505326923077,0.8062015503875969,0.016524216524216526,0.011965811965811967,124
retained,155,125,180.7935,2405,306,0,3579.884616,2057.188415,10,10,Android,0,28.639076927999998,16.45750732,0.8064516129032258,0.004158004158004158,0.004158004158004158,306
retained,2,2,107.115619,1858,120,22,2684.997687,958.8600057,20,20,Android,0,1342.4988435,479.43000285,1.0,0.010764262648008612,0.010764262648008612,142
retained,12,12,231.0385863,2433,0,3,4103.650292,1527.254395,17,16,Android,0,341.9708576666667,127.27119958333333,1.0,0.006987258528565557,0.006576243321002877,3
retained,8,8,220.057973,24,352,0,10783.91226,8056.875068,23,19,iPhone,0,1347.9890325,1007.1093835,1.0,0.9583333333333334,0.7916666666666666,352
retained,30,26,170.9023799,2117,0,0,3344.435131,990.8970113,4,4,iPhone,0,128.63212042307694,38.11142351153846,0.8666666666666667,0.001889466225791214,0.001889466225791214,0
retained,326,261,481.0957518,941,293,0,2503.038999,1791.538376,20,20,iPhone,0,9.590187735632183,6.864131708812261,0.8006134969325154,0.021253985122210415,0.021253985122210415,293
retained,2,2,6.110060831,1384,279,0,4861.565703,3340.545393,31,24,iPhone,0,2430.7828515,1670.2726965,1.0,0.022398843930635837,0.017341040462427744,279
retained,2,2,210.8265051,881,3,28,1859.979842,1277.591324,1,0,iPhone,0,929.989921,638.795662,1.0,0.0011350737797956867,0.0,31
retained,310,250,346.5867687,1757,1153,0,7147.463474,5909.496597,8,8,iPhone,0,28.589853896,23.637986388,0.8064516129032258,0.004553215708594195,0.004553215708594195,1153
retained,87,69,156.6807866,3489,26,110,2580.335826,2007.522586,6,6,Android,0,37.39617139130435,29.094530231884058,0.7931034482758621,0.0017196904557179708,0.0017196904557179708,136
retained,4,4,197.9225077,2426,124,0,3783.864288,227.0762214,20,19,iPhone,0,945.966072,56.76905535,1.0,0.008244023083264633,0.007831821929101401,124
retained,68,68,96.04990703,1650,199,16,2297.578127,733.6655473,21,20,iPhone,0,33.78791363235295,10.789199224999999,1.0,0.012727272727272728,0.012121212121212121,215
retained,39,39,162.6602962,1536,323,78,5778.550532,4337.587281,29,20,iPhone,0,148.16796235897436,111.22018669230769,1.0,0.018880208333333332,0.013020833333333334,401
churned,112,90,719.573465,1641,50,45,4989.009478,1775.012599,4,2,Android,1,55.43343864444444,19.72236221111111,0.8035714285714286,0.002437538086532602,0.001218769043266301,95
churned,3,3,223.9856048,1680,54,0,2536.327085,880.6406295,21,14,Android,1,845.4423616666667,293.5468765,1.0,0.0125,0.008333333333333333,54
retained,15,15,122.6376536,2656,0,15,7922.639081,6249.032087,14,8,Android,0,528.1759387333334,416.6021391333333,1.0,0.005271084337349397,0.0030120481927710845,15
retained,67,55,217.996777,2788,17,0,1817.071083,622.3063314,4,0,iPhone,0,33.03765605454546,11.31466057090909,0.8208955223880597,0.0014347202295552368,0.0,17
retained,266,213,291.4488903,1749,83,38,4112.67245,292.8378079,12,7,iPhone,0,19.308321361502347,1.3748253892018778,0.8007518796992481,0.00686106346483705,0.004002287021154946,121
retained,43,36,114.0442857,2733,210,68,4691.86087,3004.316394,24,23,iPhone,0,130.3294686111111,83.45323316666666,0.8372093023255814,0.008781558726673985,0.008415660446395901,278
retained,142,114,166.4256378,392,263,0,2315.039736,1142.102393,7,7,iPhone,0,20.30736610526316,10.018442043859649,0.8028169014084507,0.017857142857142856,0.017857142857142856,263
retained,37,30,168.8739938,1233,232,0,1191.810029,639.76022,12,7,Android,0,39.727000966666665,21.325340666666666,0.8108108108108109,0.009732360097323601,0.0056772100567721,232
retained,134,108,135.9370777,2302,279,93,6346.189794,2692.893496,11,11,iPhone,0,58.76101661111111,24.93419903703704,0.8059701492537313,0.0047784535186794095,0.0047784535186794095,372
retained,414,342,519.8469824,260,16,0,5537.334552,2890.671172,15,13,iPhone,0,16.19103670175439,8.452254888888888,0.8260869565217391,0.057692307692307696,0.05,16
retained,10,10,384.3455144,3002,100,34,4001.45206,778.6576341,10,10,iPhone,0,400.14520600000003,77.86576341,1.0,0.0033311125916055963,0.0033311125916055963,134
retained,129,103,394.9468492,3167,201,0,2176.412716,1258.976477,16,16,iPhone,0,21.13022054368932,12.22307259223301,0.7984496124031008,0.0050520997789706345,0.0050520997789706345,201
retained,35,35,103.5521642,555,0,21,3769.699949,2397.723606,14,11,iPhone,0,107.70571282857142,68.50638874285714,1.0,0.025225225225225224,0.01981981981981982,21
retained,15,14,93.74876302,3171,0,0,3418.111202,621.8509245,13,7,Android,0,244.15080014285715,44.41792317857143,0.9333333333333333,0.004099653106275623,0.002207505518763797,0
retained,190,153,198.4531828,3065,0,98,1920.968502,1595.550064,21,18,iPhone,0,12.555349686274509,10.428431790849674,0.8052631578947368,0.006851549755301794,0.005872756933115824,98
churned,9,8,16.8517672,1169,0,20,3845.397972,1976.824991,13,8,Android,1,480.6747465,247.103123875,0.8888888888888888,0.011120615911035072,0.006843455945252352,20
churned,80,67,135.3616177,2020,0,23,4081.457422,2180.242054,1,1,iPhone,1,60.91727495522388,32.540926179104474,0.8375,0.0004950495049504951,0.0004950495049504951,23
retained,202,168,308.7325607,2611,268,3,7040.937592,530.0996208,9,9,Android,0,41.91034280952381,3.155354885714286,0.8316831683168316,0.0034469551895825352,0.0034469551895825352,271
churned,375,301,401.9090573,3478,0,66,3099.920019,1208.869197,6,6,Android,1,10.298737604651164,4.016176734219269,0.8026666666666666,0.0017251293847038527,0.0017251293847038527,66
retained,132,107,309.6809773,2536,86,0,2595.124874,1715.099992,28,21,Android,0,24.253503495327102,16.028971887850467,0.8106060606060606,0.011041009463722398,0.008280757097791799,86
churned,42,36,76.60879077,411,0,46,792.5919207,431.2605724,14,12,iPhone,1,22.016442241666667,11.979460344444444,0.8571428571428571,0.0340632603406326,0.029197080291970802,46
retained,97,78,251.4674163,2367,0,0,4136.654784,2256.653008,23,14,iPhone,0,53.0340356923077,28.931448820512824,0.8041237113402062,0.009716941275876637,0.005914659907055344,0
retained,305,248,329.3691911,23,214,5,4884.56037,1682.5065,10,10,iPhone,0,19.695807943548388,6.7843004032258065,0.8131147540983606,0.43478260869565216,0.43478260869565216,219
retained,25,22,48.75166629,441,0,0,1852.994225,1461.207818,26,17,iPhone,0,84.22701022727273,66.41853718181818,0.88,0.05895691609977324,0.03854875283446712,0
churned,108,89,118.5500763,687,43,0,5424.670661,2904.624937,10,10,iPhone,1,60.95135574157303,32.63623524719101,0.8240740740740741,0.01455604075691412,0.01455604075691412,43
churned,136,109,196.5422874,237,36,48,5878.675603,1478.249859,0,0,iPhone,1,53.93280369724771,13.561925311926606,0.8014705882352942,0.0,0.0,84
churned,47,38,50.50653673,274,74,0,4847.64593,2026.440347,3,2,iPhone,1,127.5696297368421,53.32737755263158,0.8085106382978723,0.010948905109489052,0.0072992700729927005,74
retained,46,37,259.1872854,3369,0,0,3664.357059,1414.623476,0,0,iPhone,0,99.03667727027027,38.233066918918915,0.8043478260869565,0.0,0.0,0
retained,78,63,146.1262202,2057,17,0,6706.111059,1893.845118,22,19,iPhone,0,106.44620728571428,30.061033619047617,0.8076923076923077,0.0106951871657754,0.009236752552260573,17
churned,26,26,178.8087384,709,0,0,5924.753354,3122.403616,15,14,Android,1,227.87512900000002,120.09244676923078,1.0,0.021156558533145273,0.019746121297602257,0
retained,79,75,242.5412193,2435,127,0,2941.840429,1473.363736,29,26,iPhone,0,39.22453905333333,19.644849813333334,0.9493670886075949,0.01190965092402464,0.010677618069815195,127
retained,26,23,53.59084725,3065,31,10,2911.903695,166.7656656,25,17,iPhone,0,126.60450847826087,7.250681113043479,0.8846153846153846,0.008156606851549755,0.005546492659053833,41
retained,129,105,868.921915,1769,250,60,2080.109541,328.3139399,1,1,Android,0,19.810567057142855,3.1267994276190474,0.813953488372093,0.0005652911249293386,0.0005652911249293386,310
churned,93,74,177.8062629,2186,128,0,6574.535826,3754.526856,1,1,Android,1,88.84507872972974,50.73684940540541,0.7956989247311828,0.0004574565416285453,0.0004574565416285453,128
retained,184,149,205.6698012,1180,116,57,8752.884633,2500.643185,24,17,Android,0,58.74419216778523,16.782840167785235,0.8097826086956522,0.020338983050847456,0.01440677966101695,173
retained,166,138,219.193035,2960,112,42,12064.43611,2674.811402,31,29,iPhone,0,87.42345007246377,19.38269131884058,0.8313253012048193,0.010472972972972974,0.009797297297297298,154
retained,15,12,406.837681,2518,425,0,2933.037793,2090.873747,26,16,Android,0,244.41981608333333,174.23947891666668,0.8,0.010325655281969817,0.006354249404289118,425
retained,16,16,86.14541021,1194,246,32,3853.151793,1827.899577,2,2,Android,0,240.8219870625,114.2437235625,1.0,0.0016750418760469012,0.0016750418760469012,278
churned,92,80,364.8706225,1916,452,53,5636.558493,2079.28547,8,5,iPhone,1,70.4569811625,25.991068374999998,0.8695652173913043,0.0041753653444676405,0.0026096033402922755,505
retained,200,170,199.8294952,1313,307,0,976.5875232,594.2519339,25,16,iPhone,0,5.744632489411765,3.4955996111764707,0.85,0.01904036557501904,0.012185833968012186,307
retained,71,57,110.0825699,3226,52,0,2611.922047,1235.92171,22,20,iPhone,0,45.823193807017546,21.68283701754386,0.8028169014084507,0.006819590824550527,0.006199628022318661,52
retained,21,19,508.3517544,1782,0,81,3731.474579,1511.86234,10,10,iPhone,0,196.39339889473686,79.57170210526316,0.9047619047619048,0.005611672278338945,0.005611672278338945,81
churned,302,242,330.7996113,952,110,120,6905.442137,3661.634465,11,6,iPhone,1,28.534884863636364,15.130720929752066,0.8013245033112583,0.011554621848739496,0.0063025210084033615,230
retained,83,66,85.87508739,2825,112,22,5856.106648,1152.965297,23,18,iPhone,0,88.72888860606061,17.469171166666666,0.7951807228915663,0.008141592920353982,0.006371681415929204,134
retained,83,67,532.6935388,2304,0,0,7032.215525,941.3851756,19,19,Android,0,104.95844067164178,14.050525008955224,0.8072289156626506,0.008246527777777778,0.008246527777777778,0
retained,175,143,229.6560378,2116,0,42,6523.425715,3333.898934,24,21,Android,0,45.61836164335664,23.313978559440557,0.8171428571428572,0.011342155009451797,0.00992438563327032,42
retained,171,138,201.9142417,1477,145,10,4934.77744,3791.372753,30,23,iPhone,0,35.7592568115942,27.473715601449275,0.8070175438596491,0.020311442112389978,0.015572105619498984,155
retained,65,52,118.7105256,1617,23,36,1714.534605,798.602152,28,26,iPhone,0,32.971819326923075,15.357733692307693,0.8,0.017316017316017316,0.016079158936301793,59
retained,78,63,90.87028295,3473,227,0,1441.708689,1194.211552,5,2,Android,0,22.884264904761906,18.95573892063492,0.8076923076923077,0.0014396775122372588,0.0005758710048949035,227
churned,45,39,45.79725303,498,226,21,7118.863937,1855.833042,10,10,iPhone,1,182.53497274358975,47.585462615384614,0.8666666666666667,0.020080321285140562,0.020080321285140562,247
retained,68,55,70.93336342,2161,80,0,2335.897439,118.2178407,2,2,Android,0,42.47086252727272,2.149415285454545,0.8088235294117647,0.0009254974548819991,0.0009254974548819991,80
retained,30,25,49.3958,2791,42,74,2977.899702,1802.827445,19,17,Android,0,119.11598808000001,72.11309779999999,0.8333333333333334,0.00680759584378359,0.006091006807595844,116
retained,0,0,150.5086998,372,106,30,2831.23286,932.2894857,14,11,iPhone,0,0.0,0.0,0.0,0.03763440860215054,0.02956989247311828,136
retained,262,212,363.6803591,3266,167,0,4047.879869,905.0909408,17,15,Android,0,19.09377296698113,4.269296890566038,0.8091603053435115,0.0052051439069197795,0.004592774035517453,167
retained,40,40,56.3513748,2179,596,37,1903.091687,1069.60077,30,21,iPhone,0,47.577292175000004,26.74001925,1.0,0.013767783386874713,0.009637448370812299,633
retained,49,49,334.0532069,1140,119,0,6171.393869,1904.586401,14,9,Android,0,125.94681365306123,38.869110224489795,1.0,0.012280701754385965,0.007894736842105263,119
retained,13,11,39.46643907,2472,109,57,4385.492727,333.8008259,17,13,iPhone,0,398.681157,30.34552962727273,0.8461538461538461,0.006877022653721683,0.0052588996763754045,166
retained,92,92,156.1862087,1556,71,0,1475.405688,852.1876771,11,8,iPhone,0,16.037018347826088,9.262909533695652,1.0,0.007069408740359897,0.005141388174807198,71
retained,14,14,20.52752888,2980,261,29,2457.80135,2044.039603,11,11,iPhone,0,175.5572392857143,146.00282878571429,1.0,0.003691275167785235,0.003691275167785235,290
retained,6,5,162.5798398,1611,64,3,12759.8025,9151.252408,20,12,Android,0,2551.9605,1830.2504816,0.8333333333333334,0.012414649286157667,0.0074487895716946,67
retained,2,2,117.8169699,234,93,0,4414.990366,1883.002405,12,12,iPhone,0,2207.495183,941.5012025,1.0,0.05128205128205128,0.05128205128205128,93
churned,4,4,64.72248328,3221,398,9,4000.677242,2809.685548,15,15,Android,1,1000.1693105,702.421387,1.0,0.0046569388388699165,0.0046569388388699165,407
churned,27,22,31.62840159,921,205,53,4521.071933,165.8150044,6,6,iPhone,1,205.50326968181818,7.537045654545454,0.8148148148148148,0.006514657980456026,0.006514657980456026,258
retained,41,41,148.6440197,2359,8,74,4620.554852,1031.477536,17,17,iPhone,0,112.69645980487806,25.15798868292683,1.0,0.0072064434082238235,0.0072064434082238235,82
retained,17,14,291.6243736,1629,0,32,8034.358585,2961.889316,11,8,iPhone,0,573.8827560714286,211.56352257142856,0.8235294117647058,0.006752608962553714,0.004910988336402701,32
retained,92,73,114.3179996,3006,108,107,3360.122184,1994.724315,26,20,iPhone,0,46.029071013698626,27.324990616438356,0.7934782608695652,0.008649367930805056,0.00665335994677312,215
retained,38,31,68.13640045,3218,8,1,2619.055994,453.0161896,28,21,Android,0,84.48567722580644,14.613425470967742,0.8157894736842105,0.00870105655686762,0.006525792417650715,9
retained,71,59,203.0285582,2308,360,0,7586.241333,4612.712569,9,9,iPhone,0,128.58036157627117,78.1815689661017,0.8309859154929577,0.00389948006932409,0.00389948006932409,360
retained,10,10,16.21852439,1214,347,69,4963.6848,407.9809735,5,1,iPhone,0,496.36848,40.79809735,1.0,0.004118616144975288,0.0008237232289950577,416
churned,16,14,190.3464015,3180,0,26,3535.78179,595.6071672,23,16,iPhone,1,252.55584214285713,42.54336908571429,0.875,0.007232704402515723,0.005031446540880503,26
retained,126,101,164.3274054,2943,96,22,4031.905814,1146.453007,1,1,iPhone,0,39.919859544554456,11.351019871287129,0.8015873015873016,0.0003397893306150187,0.0003397893306150187,118
churned,223,184,386.5350661,3435,135,0,866.9760564,646.0730209,19,15,Android,1,4.711826393478261,3.5112664179347823,0.8251121076233184,0.005531295487627365,0.004366812227074236,135
retained,22,18,346.1781754,1508,191,5,6766.997674,2196.149712,22,22,iPhone,0,375.94431522222226,122.00831733333332,0.8181818181818182,0.014588859416445624,0.014588859416445624,196
retained,33,26,90.62902663,2493,41,0,3293.338798,2003.806039,10,3,iPhone,0,126.66687684615385,77.06946303846154,0.7878787878787878,0.004011231448054553,0.0012033694344163659,41
churned,78,63,301.8990643,2382,58,28,5170.740049,2270.171854,1,1,Android,1,82.07523887301588,36.03447387301588,0.8076923076923077,0.00041981528127623844,0.00041981528127623844,86
retained,39,31,39.20112986,3282,172,0,3632.862433,2136.215561,4,4,iPhone,0,117.18911074193548,68.91017938709678,0.7948717948717948,0.001218769043266301,0.001218769043266301,172
retained,124,101,327.4775164,2474,0,0,5286.655073,3896.826342,3,3,iPhone,0,52.34311953465347,38.58243902970297,0.8145161290322581,0.0012126111560226355,0.0012126111560226355,0
churned,48,48,126.1615664,1196,0,98,8610.947861,777.2506534,7,7,Android,1,179.39474710416667,16.192721945833334,1.0,0.005852842809364548,0.005852842809364548,98
churned,81,70,294.3158184,367,85,110,5152.412818,1761.649929,0,0,iPhone,1,73.6058974,25.166427557142857,0.8641975308641975,0.0,0.0,195
retained,37,32,194.8671155,102,0,221,640.9478599,151.3007197,24,17,iPhone,0,20.029620621875,4.728147490625,0.8648648648648649,0.23529411764705882,0.16666666666666666,221
retained,33,28,64.89301921,2558,229,108,310.94723,185.9490012,9,9,iPhone,0,11.105258214285714,6.641035757142857,0.8484848484848485,0.003518373729476153,0.003518373729476153,337
churned,155,127,286.2823951,782,721,4,6827.523056,3161.97531,12,12,Android,1,53.76002406299212,24.89744338582677,0.8193548387096774,0.015345268542199489,0.015345268542199489,725
retained,191,153,256.3383431,2897,6,37,4344.508368,3601.21849,22,14,Android,0,28.395479529411762,23.537375751633988,0.8010471204188482,0.0075940628236106315,0.004832585433206766,43
retained,52,42,581.4911923,489,169,79,2269.849786,1316.197663,8,8,Android,0,54.04404252380953,31.338039595238094,0.8076923076923077,0.016359918200409,0.016359918200409,248
churned,131,105,160.225447,3243,0,34,5379.991672,4261.201298,0,0,iPhone,1,51.23801592380953,40.5828695047619,0.8015267175572519,0.0,0.0,34
retained,4,4,71.24131995,1831,2,58,3147.205229,662.726656,9,2,iPhone,0,786.80130725,165.681664,1.0,0.004915346805024577,0.0010922992900054614,60
retained,31,25,495.8246198,1756,224,8,4067.785909,910.4452615,21,17,iPhone,0,162.71143636,36.41781046,0.8064516129032258,0.011958997722095672,0.00968109339407745,232
retained,34,29,67.65891563,1611,185,47,6818.998785,3548.039183,16,16,iPhone,0,235.13788913793104,122.34617872413793,0.8529411764705882,0.009931719428926133,0.009931719428926133,232
retained,122,99,340.2096342,3378,152,27,3142.185753,1692.028597,26,17,iPhone,0,31.739250030303033,17.091197949494948,0.8114754098360656,0.0076968620485494375,0.005032563647128479,179
retained,34,28,73.3484068,3314,88,19,593.3380884,337.671502,14,7,iPhone,0,21.19064601428571,12.0596965,0.8235294117647058,0.004224502112251056,0.002112251056125528,107
retained,158,127,442.7107142,1923,0,14,6387.396979,3399.149042,22,22,iPhone,0,50.29446440157481,26.764953086614174,0.8037974683544303,0.011440457618304731,0.011440457618304731,14
retained,41,33,78.98750572,3466,6,94,6163.600732,4848.091245,24,22,iPhone,0,186.77577975757575,146.9118559090909,0.8048780487804879,0.006924408540103866,0.006347374495095211,100
retained,6,6,135.6972501,1309,68,209,1778.974462,1320.142989,4,4,Android,0,296.49574366666667,220.0238315,1.0,0.0030557677616501145,0.0030557677616501145,277
retained,27,22,47.76422168,445,0,0,1398.277276,142.8727852,28,22,Android,0,63.558058,6.49421750909091,0.8148148148148148,0.06292134831460675,0.04943820224719101,0
retained,101,81,165.2590835,242,8,8,4709.840674,468.8230369,12,9,Android,0,58.146181160493825,5.787938727160493,0.801980198019802,0.049586776859504134,0.0371900826446281,16
retained,24,21,531.4264857,81,255,0,3366.650434,1163.403552,31,21,Android,0,160.31668733333333,55.400169142857145,0.875,0.38271604938271603,0.25925925925925924,255
retained,51,42,144.0062967,1991,501,0,9241.097559,1559.95492,5,5,iPhone,0,220.02613235714284,37.14178380952381,0.8235294117647058,0.0025113008538422904,0.0025113008538422904,501
retained,33,30,192.4387267,998,0,57,1950.684977,1502.247475,17,15,iPhone,0,65.02283256666666,50.07491583333333,0.9090909090909091,0.017034068136272545,0.01503006012024048,57
retained,70,56,73.50164197,3385,30,10,5385.604623,1113.376357,8,2,Android,0,96.17151112500001,19.881720660714286,0.8,0.002363367799113737,0.0005908419497784342,40
retained,128,103,367.2345876,2791,330,28,5238.101555,3543.481538,13,8,Android,0,50.85535490291262,34.402733378640775,0.8046875,0.004657828735220351,0.002866356144750985,358
churned,63,56,79.23132613,1117,135,28,5138.825688,2139.187535,17,17,Android,1,91.76474442857143,38.19977741071428,0.8888888888888888,0.01521933751119069,0.01521933751119069,163
retained,11,10,67.73932154,2222,224,24,5158.630256,2459.74258,10,5,iPhone,0,515.8630256,245.97425800000002,0.9090909090909091,0.004500450045004501,0.0022502250225022503,248
retained,21,17,59.77818655,247,0,15,1596.675215,378.8483407,10,4,iPhone,0,93.92207147058824,22.285196511764706,0.8095238095238095,0.04048582995951417,0.016194331983805668,15
retained,128,105,172.3835284,988,0,12,3273.493412,2171.732823,3,0,Android,0,31.17612773333333,20.683169742857142,0.8203125,0.003036437246963563,0.0,12
retained,261,210,276.9426333,3317,123,0,259.150446,79.21930062,23,21,iPhone,0,1.2340497428571429,0.37723476485714286,0.8045977011494253,0.006933976484775399,0.006331022007838408,123
churned,22,22,82.63082894,252,0,65,3092.278725,1158.708551,9,4,Android,1,140.55812386363638,52.668570499999994,1.0,0.03571428571428571,0.015873015873015872,65
retained,100,84,252.9638733,940,227,0,3337.572208,586.2415325,13,11,Android,0,39.73300247619048,6.979065863095237,0.84,0.013829787234042552,0.011702127659574468,227
retained,89,72,164.0831575,2800,0,189,2165.539018,916.5212947,28,19,Android,0,30.076930805555556,12.729462426388888,0.8089887640449438,0.01,0.0067857142857142855,189
retained,100,80,313.1694747,1562,58,83,5067.884825,1835.906843,9,3,iPhone,0,63.3485603125,22.9488355375,0.8,0.005761843790012804,0.0019206145966709346,141
retained,59,48,157.3728684,2684,133,159,775.7472652,515.7416698,24,23,iPhone,0,16.161401358333332,10.744618120833332,0.8135593220338984,0.00894187779433681,0.00856929955290611,292
churned,124,99,184.3842485,2752,0,0,195.9965346,162.4643154,4,0,Android,1,1.9797629757575756,1.641053690909091,0.7983870967741935,0.0014534883720930232,0.0,0
retained,44,38,98.76196769,35,189,14,3694.156499,2378.08297,9,4,iPhone,0,97.21464471052631,62.58113078947368,0.8636363636363636,0.2571428571428571,0.11428571428571428,203
retained,112,90,154.0749816,1937,18,0,15817.00722,407.551468,11,6,iPhone,0,175.74452466666665,4.528349644444445,0.8035714285714286,0.005678884873515746,0.003097573567372225,18
retained,41,35,49.06559479,1217,0,33,1053.137744,545.6283986,1,1,iPhone,0,30.08964982857143,15.589382817142857,0.8536585365853658,0.0008216926869350862,0.0008216926869350862,33
retained,68,54,72.57060605,1164,67,0,8432.660979,5197.227203,16,16,iPhone,0,156.1603885,96.24494820370371,0.7941176470588235,0.013745704467353952,0.013745704467353952,67
retained,62,51,145.1451785,2496,0,26,3731.837159,947.9842315,13,13,Android,0,73.17327762745099,18.587926107843135,0.8225806451612904,0.005208333333333333,0.005208333333333333,26
retained,113,91,129.6758854,1184,0,192,7266.396603,1399.924099,18,13,Android,0,79.85051212087912,15.383781307692308,0.8053097345132744,0.015202702702702704,0.01097972972972973,192
retained,725,582,737.4753353,2098,1077,55,4743.892888,2477.289593,4,4,Android,0,8.15101870790378,4.256511328178694,0.8027586206896552,0.0019065776930409914,0.0019065776930409914,1132
retained,87,70,109.5283059,1450,99,22,6720.251441,4417.100788,11,4,iPhone,0,96.00359201428572,63.10143982857142,0.8045977011494253,0.007586206896551724,0.002758620689655172,121
retained,172,138,221.4768008,729,72,0,7395.423382,4668.813096,6,6,iPhone,0,53.590024507246376,33.83197895652174,0.8023255813953488,0.00823045267489712,0.00823045267489712,72
retained,100,80,108.0788411,2189,231,24,6263.132015,3976.041487,19,13,Android,0,78.2891501875,49.7005185875,0.8,0.00867976244860667,0.005938784833257195,255
retained,128,103,128.0289736,2832,0,42,3799.500244,2441.280494,5,5,iPhone,0,36.88835188349515,23.70175236893204,0.8046875,0.0017655367231638418,0.0017655367231638418,42
retained,104,84,147.1100864,855,71,0,5468.696991,3269.795796,29,25,iPhone,0,65.10353560714286,38.92614042857143,0.8076923076923077,0.03391812865497076,0.029239766081871343,71
retained,17,17,108.3285465,474,0,38,4680.898365,3790.963897,27,25,iPhone,0,275.34696264705883,222.99787629411765,1.0,0.056962025316455694,0.052742616033755275,38
churned,17,17,34.18952412,783,0,0,2633.925375,1645.152463,21,21,Android,1,154.93678676470586,96.77367429411764,1.0,0.02681992337164751,0.02681992337164751,0
retained,32,26,85.62043693,1788,493,11,2078.200919,1234.509261,9,9,iPhone,0,79.93080457692307,47.48112542307692,0.8125,0.0050335570469798654,0.0050335570469798654,504
churned,120,96,157.9102489,2514,224,7,1005.011459,706.1623949,16,11,Android,1,10.468869364583332,7.355858280208333,0.8,0.006364359586316627,0.004375497215592681,231
retained,87,87,146.4319107,204,102,44,4338.352415,682.4696422,13,12,iPhone,0,49.86611971264368,7.844478645977011,1.0,0.06372549019607843,0.058823529411764705,146
retained,155,126,296.3751673,1011,59,1,1539.051319,398.1857197,6,3,iPhone,0,12.214693007936507,3.1602041246031747,0.8129032258064516,0.005934718100890208,0.002967359050445104,60
retained,113,92,222.781423,2695,11,45,6407.600994,853.7272398,3,1,Android,0,69.64783689130435,9.279643910869565,0.8141592920353983,0.0011131725417439704,0.00037105751391465676,56
churned,100,80,209.7601934,709,40,29,3932.332454,2946.165552,10,3,Android,1,49.154155675,36.8270694,0.8,0.014104372355430184,0.004231311706629055,69
retained,69,57,262.6124524,3170,13,172,6960.922677,4439.065602,8,7,iPhone,0,122.1214504736842,77.87834389473683,0.8260869565217391,0.002523659305993691,0.0022082018927444794,185
retained,267,217,703.0331019,3068,41,16,2063.047289,1610.750363,6,6,Android,0,9.5071303640553,7.422812732718895,0.8127340823970037,0.001955671447196871,0.001955671447196871,57
churned,35,35,81.64673569,3187,233,51,2444.852169,1363.130605,10,8,iPhone,1,69.85291911428571,38.94658871428572,1.0,0.0031377470975839346,0.0025101976780671476,284
retained,139,111,296.5036696,1689,0,9,6471.101761,225.4684907,30,23,iPhone,0,58.298214063063064,2.031247663963964,0.7985611510791367,0.017761989342806393,0.013617525162818236,9
retained,69,56,131.2755435,2824,143,35,6321.756632,1142.354537,30,20,iPhone,0,112.88851128571427,20.399188160714285,0.8115942028985508,0.010623229461756374,0.007082152974504249,178
